Influencer,videoName,text_text,cluster_label,umap_1,umap_2
cocowine0205,cocowine0205-20250907164511-776282118438539,"(1) Functional Text: A large 'COSTCO WHOLESALE' logo appears at the top throughout. (2) Decorative/Hook Text: Bright yellow and orange captions read '維也納 紅豆牛奶餐包' (Vienna Red Bean Milk Dinner Roll) and '是優點 也是缺點' (It's a strength, also a weakness). (3) Functional Text: Subtitles translate the dialogue into Chinese. Labels like '$219' and '1顆12塊' (12 dollars per piece) are displayed to provide price context.",5,12.918422,5.60926
cocowine0205,cocowine0205-20250909152506-1412008280706668,"(1) Functional Text: 'COSTCO WHOLESALE' logo is fixed at the top; '滷水拼盤 好市多新品' (Braised Platter, Costco New Item) appears as a title. (2) Functional Text: '512元' (512 Dollars) and '一公斤618元' (618 Dollars per kg) appear to show pricing. (3) Decorative/Effect Text: '跟花生融合的很好', '非常的甜', and '油潑辣子' appear in colorful, variety-show style fonts to emphasize flavor descriptions.",5,12.917579,4.855843
cocowine0205,cocowine0205-20250910033047-817459791383721,"(1) Functional Text: 'COSTCO WHOLESALE' logo appears at the top. (2) Decorative/Hook Text: '好市多最新出的' (Latest from Costco) and '紫心地瓜 199元一大袋' (Purple Heart Sweet Potato 199 Yuan a big bag) in bright, stylized fonts. (3) Functional Text: Subtitles tracking the narration about price comparisons ('平時的地瓜是175元') and health benefits ('滿滿的花青素'). (4) Decorative Text: '哈哈哈' (Hahaha) and variety-show style captions like '好甜啊' (So sweet) appear during the feeding segment with a playful tone.",5,12.8861065,5.5633516
cocowine0205,cocowine0205-20250910235315-1455287069559402,"(1) Functional and Hook Text: 'Costco Wholesale Weekly Special Report 09/08-09/14' and 'Remember to follow us' in large, colorful fonts. (2) Functional Text: Each product shot is overlaid with large yellow and white text including product names like 'Kleenex Three-layer Toilet Paper', 'US Choice NY Strip Steak', and 'MamyPoko Night Pants'. (3) Functional Text: Below product names, price information is listed as 'Original Price', 'Discount Amount', and 'Special Price' in a consistent vertical layout for every item.",5,10.493986,9.1544485
cocowine0205,cocowine0205-20250911175505-1844079342954065,"(1) Functional Text: 'COSTCO WHOLESALE', '8吋白桃優格生乳蛋糕' (8-inch White Peach Yogurt Fresh Cream Cake) - informative and clear. (2) Hook Text: '499元 竟然滿滿桃子' (499 Yuan, unexpectedly full of peaches) - exciting tone to attract attention. (3) Decorative Text: '白桃罐頭' (Canned white peaches), '好多好多果肉' (Lots and lots of fruit pulp), '有一點甜' (A bit sweet) - variety-show style commentary on specific features.",5,12.255242,4.8743043
cocowine0205,cocowine0205-20250912224514-2004426600139128,"(1) Functional Text: Traditional Chinese subtitles are provided at the bottom of the screen to translate the dialogue. (2) Decorative/Effect Text: A large 'COSTCO WHOLESALE' logo is fixed at the top. Colorful, variety-show style captions appear including '超可愛的巨大小小兵' (Super cute giant Minion), '穿身上 899元' (Wear on body 899 NTD), and '野豬騎士來啦~' (Hog rider is here~) with a playful, excited tone.",5,13.043298,6.2843914
cocowine0205,cocowine0205-20250913155508-1065591779116920,"(1) Functional Text: Traditional Chinese subtitles throughout the video translating the spoken dialogue. (2) Decorative/Hook Text: Large 'COSTCO WHOLESALE' logo at the start. Pop-up captions like '一顆33元' (33 dollars per piece), '法式點心組' (French snack set), '隱藏吃法' (Hidden way to eat), and '外酥內軟' (Crispy outside, soft inside) appear with colorful borders and emoji accents.",5,13.271894,5.9780326
cocowine0205,cocowine0205-20250915141508-1863045347691451,"(1) Functional Text: 'COSTCO WHOLESALE' logo at the top. '韓國爆紅 樂天夢幻派' (Korea's viral hit: Lotte Dream Pie) in large stylized font. (2) Functional Text: '429元', '36顆', '12元/顆' providing price and quantity information. (3) Decorative Text: '香氣十足' (Aromatic), '入口即化' (Melts in your mouth), '份量滿滿' (Full portion) with checkmark icons. (4) Content Text: '大人味巧克力派' (Adult-flavor chocolate pie) and '甜度：7分' (Sweetness: 7/10) summarizing the review.",5,12.972583,5.2166467
cocowine0205,cocowine0205-20250916111649-26261918280109234,"(1) Functional Text: '為什麼你要拿一袋玉米' (Why are you taking a bag of corn?), '減肥神器' (Weight loss artifact), '一根只要46.5塊' (Only 46.5 dollars per piece). (2) Decorative/Effect Text: 'COSTCO WHOLESALE' logo appears at the top. Variety-show style captions like '已經瘋搶' (Already sold out) and '好好吃' (So delicious) appear with bright colors and heart stickers to emphasize excitement.",5,12.633643,5.391508
cocowine0205,cocowine0205-20250917130937-1442346010899010,(1) Functional Text: '稻荷豆皮麻糬' (Inari Tofu Skin Mochi) serves as the main title hook. (2) Narrative Text: '終於找到你' (Finally found you) expresses the creator's excitement. (3) Functional Text: '100% 日本米' (100% Japanese Rice) and brand logos like 'IRIS OHYAMA' appear for product info. (4) Decorative Text: '加熱後的樣子' (Appearance after heating) labels the transformation stage. (5) Emotional Hook: '親子同玩都開心' (Happy for parents and kids to play/cook together) suggests a target audience. (6) Strong Hook: '可以買' (Can buy/Must buy) appears at the end as a final recommendation.,2,9.976167,2.393235
cocowine0205,cocowine0205-20250917173506-954735283569543,(1) COSTCO WHOLESALE logo appears at the top. (2) Decorative/Hook Text: '必買減肥神器 (歐式高纖穀粒長棍)' (Must-buy weight loss holy grail - European high-fiber grain baguette) in bright yellow/red colors with a flame emoji. (3) Functional Text: Standard traditional Chinese subtitles translating the dialogue throughout the video. (4) Decorative/Hook Text: '選比較健康' (Choose healthier) with a thumbs-up emoji. (5) Functional Text: '丹麥 輕打發起司醬' (Denmark Light Whipped Cheese Spread) labels the pairing product. (6) Decorative/Hook Text: '嚇死人的好吃' (Scary good) and '太厲害了' (Too amazing) emphasize the taste quality.,5,13.3214,5.5154085
cocowine0205,cocowine0205-20250918054334-1610829640259752,"(1) Functional Text: 'Cooking frozen headless white shrimp' and 'Teaching everyone now' appear in colorful bubbles. (2) Decorative Text: A large 'COSTCO WHOLESALE' logo is at the top. 'Good Chef Atou serves dishes' appears as a variety-show style title. (3) Functional Text: 'Each one is almost as big as a palm', 'No need to defrost', and 'Flip when it turns red' provide cooking instructions. (4) Effect Text: 'Choke! You idiot' and 'Very juicy and fragrant!' appear with stickers to emphasize the humor and the taste review.",5,13.134498,4.928529
cocowine0205,cocowine0205-20250918095801-772801532160690,(1) Functional Text: Subtitles in Traditional Chinese translating the creators' speech. (2) Decorative/Hook Text: '最後一盒' (Last box) in bright pink/yellow colors with a shocked tone. (3) Hook Text: '不浪費年費！鮮蔬牛肉捲' (Don't waste the membership fee! Fresh Veggie Beef Wraps) appearing as a large title. (4) Effect Text: '肉多菜也多' (Lots of meat and veggies) and '世界好吃' (World's delicious) accompanied by heart symbols to emphasize excitement.,4,8.972058,2.326447
cocowine0205,cocowine0205-20250920124506-900156236121052,"(1) Functional Text: A large 'COSTCO WHOLESALE' logo appears at the top. Decorative Text: '鱷魚 超好看' (Crocodile looks great) and '最便宜的動物涼感抱枕' (Cheapest animal cooling pillows) serve as hooks. (2) Functional Text: '最新出的動物造型 好可愛唷' (New animal shapes, so cute) and '這個只要439元' (This only costs 439 yuan). (3) Functional Text: Specific labels for '河馬' (Hippo), '熊' (Bear), and '鱷魚' (Crocodile) appear. (4) Decorative Text: '高度60公分' (Height 60 cm) and '價格划算' (Good price), ending with a humorous caption '還可以拿來毆打你' (Can also be used to hit you).",5,12.28583,6.099123
cocowine0205,cocowine0205-20250921093506-1311876624111138,"(1) Functional Text: 'COSTCO WHOLESALE 秋季大特價 好市多 每週特價速報 09/15-09/21 記得追蹤我們' - Informative hook setting the context and dates. (2) Decorative/Effect Text: Multiple overlays for every product shown, such as '美國特選 無骨牛小排烤片 原價1399/KG -150 特價1249/KG', listing original prices, discounts, and final prices in a variety-show style layout. (3) Functional Text: Specific end dates for certain sales, like '特價至 9/18', appear on individual items.",5,10.87169,8.785724
cocowine0205,cocowine0205-20250921171508-1462546448771413,(1) 'Costco Wholesale' logo appears at the top. (2) '迪士尼有史以來' (Disney's ever...) appears as a hook to grab attention. (3) '最便宜又可愛的拼圖' (Cheapest and cutest puzzle) emphasizes value and aesthetics. (4) '$ 635' indicates the price point clearly. (5) '鐵盒' (Metal box) highlights the material quality. (6) Various variety-show style captions like '好划算' (Great value) and '好推薦' (Highly recommended) emphasize the positive sentiment.,5,12.939435,5.556884
cocowine0205,cocowine0205-20250922154505-902363885907335,(1) 'COSTCO WHOLESALE' logo appears at the top center. (2) '肉鬆蛋捲' (Pork Floss Egg Roll) appears as a large decorative title in the middle. (3) '童話故事書' (Fairytale storybook) is used as descriptive text for the packaging. (4) '好市多 9月超級黑馬' (Costco September's super dark horse) appears as a hook to grab attention. (5) '超級好吃' (Super delicious) flashes on screen during the tasting phase. (6) Functional subtitles in Traditional Chinese translate the spoken narration throughout the video.,5,13.399985,5.4315987
cocowine0205,cocowine0205-20250923215510-926635173171981,"(1) Functional Text: '可以跟狗狗一起游泳的地方' (A place where you can swim with dogs) - Informative and inviting tone. (2) Hook Text: '怎麼能不來！' (How can you not come!) - High-energy, emotional hook. (3) Functional Text: '自己的無邊際泳池' (Your own infinity pool), '整棟陽台都是我們的' (The whole balcony is ours), '直接透視龜山島' (Direct view of Guishan Island) - Highlighting specific selling points. (4) Decorative Text: 'I Love 宜蘭' with heart emojis. (5) Product labels: 'Marshall', 'ghd', 'Netflix'. (6) Closing Text: '從早到晚都很好拍！' (Great photos from morning to night!) - Enthusiastic recommendation.",2,10.636039,0.5683269
cocowine0205,cocowine0205-20250925102003-946650791375860,"(1) Decorative text: '好市多 每週特價速報 06/02-06/08' and '記得追蹤我們' (Remember to follow us) appears in the intro. (2) Functional text for each item includes product names such as '新鮮藍莓奶酪', 'ORA2 ME 亮白香氣牙膏', and 'MELANO CC 酵素深層清潔洗面乳'. (3) Pricing info is consistently shown as '原價' (Original Price), the discount amount (e.g., '-50'), and '特價' (Special Price). (4) Status text like '售完為止' (While supplies last) appears for specific items.",5,10.813271,8.954045
cocowine0205,cocowine0205-20250925193507-1239080598347921,"(1) Functional text: 'COSTCO WHOLESALE' and '大成香辣炸雞柳' (Dachan Spicy Chicken Strips) appear as persistent headers. (2) Functional text: '$499' and '1.7公斤' (1.7kg) indicate product details. (3) Decorative/Hook text: '非常簡單' (Very simple), '地瓜粉' (Sweet potato starch), and '值得推薦' (Worth recommending) emphasize product benefits in an enthusiastic tone.",5,12.795111,4.7744164
cocowine0205,cocowine0205-20250925210505-1591903741853767,(1) Functional Text: 'COSTCO WHOLESALE' logo appears at the top. Subtitles translate the spoken Mandarin dialogue. (2) Functional Text: Price tag shows '$999'. (3) Decorative Text: '羊毛出在羊身上' (The wool comes from the sheep) appears with a humorous tone as they discuss costs. (4) Decorative Text: '非常淡雅' (Very elegant/light) and '錢包就不補' (The wallet is not nourished) appear as variety-show style captions to emphasize their points.,5,12.966399,6.2569556
cocowine0205,cocowine0205-20250925231508-1857487088245585,"(1) Decorative Text: 'COSTCO WHOLESALE' logo appears at the top. (2) Functional Text: '好多人都在買' (Many people are buying) appears as a variety-show style caption. (3) Hook Text: '便宜大家都在買 最巨大的藍莓' (Cheap, everyone is buying, the biggest blueberries) shown with yellow lightning bolt stickers. (4) Functional Text: '510克 半公斤只要269' (510g, half a kilo for only 269) indicating price and weight. (5) Decorative Text: '完全咬得到' (Completely chewable) with blue stylized font. (6) Functional Text: '也是我們減肥人非常愛的水果聖品' (Also a fruit holy product for us weight-losers) highlighting health benefits.",5,12.5775385,5.4208956
cocowine0205,cocowine0205-20250926151507-907564905507600,"(1) Large, colorful 'hook' text overlays appear at the top and middle: 'COSTCO WHOLESALE', '三合一只要449元' (3-in-1 for only 449 yuan), '超美花卉布偶寶寶毯' (Super beautiful floral plush baby blanket), and '超不傷荷包' (Very wallet-friendly). These have an exciting and promotional tone. (2) White functional subtitles appear at the bottom, translating the narrator's detailed description of the product features and different designs. Tone is informative.",5,12.928151,6.1186676
cocowine0205,cocowine0205-20250926193508-1545577389882678,"(1) Functional Text: The 'Costco Wholesale' logo is displayed at the top of the frame throughout much of the video. (2) Hook Text: '鮭魚菲力 三種組合 1299元' (Salmon Fillet 3-flavor combo 1299 TWD) appears in large white and red characters. (3) Decorative Text: '料理時間' (Cooking Time) appears with a clock graphic during the prep scene. (4) Functional Text: '奶油檸檬醬' (Butter Lemon Sauce) identifies the sauce packet being used. (5) Hook Text: '家庭主婦的好幫手' (Housewife's Good Helper) emphasizes the product's convenience. (6) CTA Text: '216元 你覺得值得嗎' (216 TWD, do you think it's worth it?) appears at the end to encourage comments.",5,13.019037,5.1874795
cocowine0205,cocowine0205-20250928011147-2043463839546206,"(1) Title text: ""好市多 每週特價速報 04/14-04/20 記得追蹤我們"" (Costco Weekly Special Report 04/14-04/20 Remember to follow us). (2) Functional text appears on every shot, listing brand and product names like ""MamyPoko"", ""KINDER"", ""Disney"", and ""Quaker"". (3) Price information is highlighted for each item: ""原價"" (Original Price), followed by a minus sign for the discount, and ""特價"" (Special Price) in a larger font. (4) Occasional decorative text like ""New"" or specific date constraints like ""特價至 4/17"" appear next to certain items.",5,10.830718,9.218373
cocowine0205,cocowine0205-20250928142505-890493623765536,(1) Functional Text: 'COSTCO WHOLESALE' logo appears at the top. (2) Decorative Hook: '爆米花小包 抱抱龍派對箱' (Popcorn small pack Rex party box) in yellow and red bubble letters. (3) Functional Text: '小包裝' (Small packaging) highlights the portion size. (4) Decorative Text: '是抱抱龍的' (It's Rex's) appears with a playful tone. (5) Functional Text: '299元有7包' (299 NTD for 7 packs) and '一小包是30塊' (One small pack is 30 NTD) for price breakdown. (6) Decorative Text: '留言告訴我們' (Comment and tell us) as a call to action.,5,12.500082,5.5075755
cocowine0205,cocowine0205-20250928203506-1300792118778031,"(1) Functional Text: Large 'COSTCO WHOLESALE' and 'Threads' logos are prominently displayed at the top. (2) Hook Text: '现在在脆Threads上爆红的是什么' (What's popular on Threads right now?) in a variety-show style font. (3) Functional Text: '话题超高 蜂蜜柠檬奇亚籽' (High topic: Honey Lemon Chia Seed) and '一个才80多元' (Only 80+ dollars each) highlight product value. (4) Functional Text: Subtitles translate the dialogue regarding flavor preferences, such as '会自己再多加更多的柠檬' (I would add more lemon myself).",5,12.783392,5.4973426
cocowine0205,cocowine0205-20250929110746-1695715211451972,"(1) Title text: 'COSTCO 每週特價速報 09/22-09/28 記得追蹤我們' (Costco Weekly Special Report, dates, 'remember to follow us'). (2) For each featured product, text overlays display the brand/item name, original price '原價', the discount amount (e.g., '-70'), and the final special price '特價'. (3) The text is large, bold, and uses high-contrast colors (yellow, red, and white) to emphasize the savings and urgency of the deals.",5,10.876238,9.240445
cocowine0205,cocowine0205-20250929141505-1283078093637638,"(1) Functional text: '台中火紅伴手禮' (Taichung's popular souvenir) in large, colorful, outlined font. (2) Hook text: '香芋起司 獨家限定' (Taro Cheese Exclusive Limited) with stars and a pink heart. (3) Functional text: '楓糖布丁卷' (Maple Pudding Roll) and '起司香芋蛋糕' (Cheese Taro Cake) identifying the products. (4) Functional text: Prices shown as '390元' and '460元'. (5) Decorative text: '好誠意哦' (Very sincere/generous) and 'CP值很高' (High cost-performance ratio) to emphasize the value. (6) Subtitles provided for all spoken dialogue.",2,10.413852,2.8502457
cocowine0205,cocowine0205-20250929215635-1654623739228410,"(1) Decorative text at the start: 'COSTCO 每週特價速報 06/30~07/06 記得追蹤我們' (Costco Weekly Special Report, June 30 - July 6, Remember to follow us). (2) Functional text throughout: Each product shot is overlaid with its brand name, item description, 'Original Price' (原價), 'Discount' (-), and 'Special Price' (特價) in large, colorful font. (3) Functional text at the end: Repeated call to action to follow the account.",5,10.749917,8.917892
cocowine0205,cocowine0205-20250930161221-936700228797530,"(1) Functional Text: Massive red and yellow title '好市多 新年特價速報' (Costco New Year Special Report) with the date range '01/27-02/02'. (2) Functional Text: For every item shown, a structured text block appears detailing the brand, product name, original price, discount amount, and the final 'Special Price' (特價). (3) Decorative Text: Phrases like '新年快樂' (Happy New Year) and '什麼都好買' (Everything is a good buy) appear to create a festive and urgent shopping atmosphere. (4) Functional Text: Specific store availability notes like '桃園南崁店售完為止' (Available at Taoyuan Nankan store until sold out).",5,10.791789,8.7712
cocowine0205,cocowine0205-20251002183508-1361914258953497,"(1) Functional text: 'COSTCO WHOLESALE', '399元', '15個', '26塊'. Decorative text: '宵夜下酒菜!', 'bibigo 冷凍蝦煎餃' (2) Functional text describing food: '迷你蔥油餅', '一整條蝦', '脆脆的皮 香香的蛋'. (3) Hook text: '值得值得嗎?', '26.6元', '52塊'. Overall tone is informative and energetic.",5,12.450947,4.618039
cocowine0205,cocowine0205-20251006224824-1399853948027855,"(1) Functional Text: For every item, text overlays display the product name (e.g., 'KOH 純椰子汁'), '原價' (Original Price), a minus sign with the discount amount, and '特價' (Special Price) in bold red or yellow fonts. (2) Decorative/Effect Text: The intro displays '好市多每週特價速報' (Costco Weekly Special Report) and the date range '10/06~10/12'. (3) Call-to-action: The text '記得追蹤我們' (Remember to follow us) appears at the beginning to encourage engagement.",5,10.771124,8.851151
cocowine0205,cocowine0205-20251006235505-937812772032809,"(1) Functional Text: 'COSTCO WHOLESALE' logo at the top throughout. (2) Decorative Text: 'Only 899 NTD' and 'Exaggeratedly cheaper than IKEA' appear in large, colorful fonts to highlight the value proposition. (3) Functional Text: Subtitles at the bottom translate the spoken Mandarin dialogue. (4) Decorative Text: 'Forest-style or crazy?' and 'Just kidding' appear to emphasize the humorous interaction.",5,13.005078,6.351076
cocowine0205,cocowine0205-20251007190507-4244981622451559,"(1) Functional Text: '妹妹要帶我們吃什麼？' (What is my sister taking us to eat?), followed by subtitles of the dialogue. (2) Decorative/Hook Text: '阿堯師雞蛋糕' (A-Yao Master Egg Cake) in large red and white characters with a yellow border. (3) '蜂蜜的香氣' (Aroma of honey) with sparkling emoji effects. (4) '滿滿的紅豆餡' (Full of red bean filling) in a bold graphic frame. (5) '大黑馬' (The dark horse) used as a superlative to describe the original flavor.",2,10.422315,2.5199628
cocowine0205,cocowine0205-20251008135506-26972360515699467,"(1) Functional Text: Subtitles in Traditional Chinese translating the spoken dialogue throughout the video. (2) Decorative/Hook Text: Large 'COSTCO WHOLESALE' logo at the top. (3) Hook Text: '誇張便宜' (Exaggeratedly cheap) and '超美龜背芋盆栽' (Super beautiful Monstera potted plant) in colorful, bubbly fonts. (4) Decorative Text: '龜背葉' vs '龜背芋' appearing with question marks to emphasize a correction in the plant's name. (5) Decorative Text: '好大片喔' (So big) and '也都是漂亮的' (Are also beautiful) highlighting product features.",5,12.8901415,6.0373735
cocowine0205,cocowine0205-20251009121508-958193030219786,"(1) '每個人在台南都有自己喜歡的鹹粥' (Everyone in Tainan has their favorite savory porridge) - Hook, friendly and conversational. (2) '在地人都愛吃 台南私藏No1 無名鹹粥' (Locals love to eat, Tainan's hidden No.1, nameless savory porridge) - Title/Hook, energetic and enticing. (3) '綜合鹹粥 75塊', '110元的魚肚粥', '鹹鴨蛋一顆15塊', '滷到超入味的嫩豆腐' (Mixed savory porridge 75 NTD, 110 NTD Fish belly porridge, Salted duck egg 15 NTD each, Tender braised tofu) - Functional, informative and descriptive. (4) '開動', '傳統美好 純真', '蚵仔 超新鮮', '我的愛店' (Let's eat, Traditional beauty, Pure, Oysters super fresh, My favorite shop) - Decorative/Effect text, emotional and appreciative.",1,11.752529,2.2048106
cocowine0205,cocowine0205-20251010052505-2540944382966886,"(1) Functional Text: '好事多新出的' (New from Costco), '355元有4條' (355 yuan for 4 pieces), '88塊' (88 bucks). (2) Decorative/Hook Text: '這是我看過最漂亮的抹布' (The most beautiful dishcloth I've seen), '細緻刺繡多用布' (Detailed embroidery multi-purpose cloth). (3) Content labels: '藍色的小鳥' (Blue birds), '綠色的花朵' (Green flowers), '黃色的水果' (Yellow fruits), '褐色的香菇' (Brown mushrooms). All text is presented in a colorful, variety-show style with emotional emphasis.",2,11.201756,3.3886895
cocowine0205,cocowine0205-20251013170505-1758500212221784,"(1) Functional Text: Traditional Chinese subtitles appear at the bottom center, synchronized with the spoken dialogue. (2) Decorative/Hook Text: Large, colorful variety-show style captions appear throughout: 'COSTCO WHOLESALE', '美國超夯!' (US Super Popular!), '最新王者漱口' (Latest King of Mouthwash), '大家都在買' (Everyone is buying), and '$699' to highlight the price and deal value.",5,12.983611,6.2210884
cocowine0205,cocowine0205-20251015164507-1441924620720238,(1) A large 'COSTCO WHOLESALE' logo is fixed at the top of the screen. Decorative yellow and red text appears: '超巨大' (Super Huge) and a hook '你的行李箱裝得下這麽大的嗎？' (Can your suitcase fit something this big?). (2) Functional subtitles appear at the bottom translating the spoken dialogue into Traditional Chinese. High-contrast hook text says '好市多超便宜' (Costco is super cheap) and '動物方城市抱枕' (Zootopia pillows). (3) A decorative text box with a star icon appears saying '我可以幫它掏耳朵' (I can clean its ears) to highlight a specific feature. The overall tone is energetic and promotional.,5,12.856867,6.0839186
cocowine0205,cocowine0205-20251016205812-1676558803779321,"(1) Functional Text: Traditional Chinese subtitles appear throughout the video, translating the spoken dialogue about the Harry Potter snacks at Costco. (2) Decorative Text: Large, colorful captions such as 'Harry Potter', '哈利波特車票' (Harry Potter Ticket), '超巨大巧克力餅乾' (Super Giant Chocolate Biscuit), and '649元' (the price) appear with various animations. (3) Call-to-Action: A text prompt at the end asks viewers to '留言' (comment) if they want to see an unboxing video.",5,13.253138,6.085214
cocowine0205,cocowine0205-20251018111508-785383667458325,(1) 8399元買不買? 巨大聖誕小熊 (Hook: Questioning the price). (2) 一定要買這個 (Decorative: Urgency). (3) 哪一個 (Functional: Dialogue). (4) 小熊啊 聖誕節要到了 (Functional: Narrative context). (5) 8399 有附地樁繩索 (Functional: Product details). (6) 可以等特價399的時候來買 (Decorative/Humorous: Sarcasm/Hook). (7) 這個好可愛 我也喜歡這個 (Decorative: Emotional expression).,1,11.898939,0.6044469
cocowine0205,cocowine0205-20251020144217-1795619057800426,"(1) Decorative Text: ""COSTCO WHOLESALE 連假完超殺特價 好市多 每週特價速報 10/13-10/19 記得追蹤我們"" (Hook: Weekly special report). (2) Functional Text: Chronological subtitles for every product shown, including ""台灣雞清胸肉 (Taiwan Chicken Breast)"", ""美國特選冷凍肩小排烤片 (US Choice Beef Rib)"", and specific price breakdowns like ""原價215/KG -45 特價170/KG"". (3) Decorative Text: Brand names like ""ARIEL"", ""HI-CHEW"", ""RITZ"", ""KITKAT"", and ""STARBUCKS"" appear as part of the product descriptions.",5,10.8646,8.92881
cocowine0205,cocowine0205-20251020175506-950449497662257,"(1) Functional Text: Large 'COSTCO WHOLESALE' logo at the top. Subtitles throughout the video translate the spoken Mandarin review. (2) Decorative/Hook Text: 'Discussion is exploding', 'Harry Potter Giant Train Ticket Chocolate', 'Price: 649 Yuan/bag', '27 Yuan each', 'Delicious!', 'Higher than expected', 'Worth buying!' (3) Content & Tone: The text uses bright, colorful variety-show style fonts with emojis to create a sense of excitement and urgency.",5,13.170594,6.3724246
cocowine0205,cocowine0205-20251021151507-2839871299692292,"(1) COSTCO WHOLESALE logo (Decorative: Brand identification). (2) ""不輸飯店口感"" (Decorative: Hook - Not inferior to hotel taste). (3) ""草莓藍莓乳酪塔 10月黑馬"" (Decorative: Product Title - Strawberry Blueberry Cheese Tart, October Dark Horse). (4) ""$549"" (Functional: Price). (5) ""簡直太便宜"" (Decorative: Conclusion - Simply too cheap) with animated sparkles.",5,12.688357,5.0083666
cocowine0205,cocowine0205-20251021213506-1191830279491127,"(1) ""你知道嗎？好市多"" - Hook text in white with a yellow border, curious tone. (2) ""有小家庭份量了"" - Functional text in white on a purple background, informative tone. (3) ""烤雞腿終於砍半賣"" - Informative text highlighting the core news, urgent tone. (4) ""一大福音啊！"" - Decorative emotional text with stars, celebratory tone. (5) Price breakdowns like ""4入一隻只要49.5元"" appear as floating captions to support the narration.",2,12.080435,2.5797281
cocowine0205,cocowine0205-20251022005506-1484992436324513,"(1) Hook text: ""努比努比"" (Nubi Nubi) in large colorful font. (2) Title text: ""史努比雙人毯"" (Snoopy Double Blanket). (3) Functional text: ""359元 送禮不傷荷包"" (359 TWD, a gift that doesn't hurt your wallet) and ""152*177CM"", ""可以機洗"" (Machine washable). (4) Descriptive text: ""很有質感"" (High quality texture) and ""難怪"" (No wonder). (5) Standard subtitles translating the spoken Mandarin dialogue.",2,8.051,1.577885
cocowine0205,cocowine0205-20251022155507-4276584225890510,"(1) Functional Text: 'COSTCO WHOLESALE' logo, '德國雙人 美甲手足護理 4件組' (German Twin Manicure/Pedicure 4-piece set). (2) Hook Text: '一刀傳三代' (One tool lasts three generations), '一輩子只買一個指甲剪 你會選甚麼?' (If you only buy one nail clipper in your life, what would you choose?). (3) Decorative/Effect Text: '超級划算!' (Super deal!), '精密工藝' (Precision craftsmanship), '送禮自用兩相宜' (Good for gifts or personal use). (4) Tool Names: '足部銼刀', '指甲銼刀', '指甲剪', '磁吸放大鏡'.",5,12.199218,5.254073
cocowine0205,cocowine0205-20251024060427-1596042944956994,"(1) Intro text: ""COSTCO 好市多 每週特價速報 10/20-10/26 記得追蹤我們"" (Costco Weekly Special Report 10/20-10/26, Remember to follow us). (2) Functional text appears for every item, for example: ""舒潔 三層抽取式衛生紙"" (Kleenex 3-ply facial tissue), ""原價419 -84 特價335"" (Original price 419, minus 84, special price 335). (3) This pattern repeats for all products shown, providing clear, factual price information in a variety-show style bubble.",5,10.860902,9.253281
cocowine0205,cocowine0205-20251024212507-1219559817001453,"(1) Functional Text: '不用去日本 在好市多也可以買到的' (Don't need to go to Japan, you can get it at Costco too) - Informative and inviting. (2) Decorative Text: '三立葡萄派家庭包' (Sanritsu Raisin Pie Family Pack) and '殿堂級的點心' (Palace-level snack) - Enthusiastic and promotional. (3) Functional Text: '一大包不用300元呢' (A large pack is less than 300 TWD) - Value-oriented. (4) Hook Text: '一口接一口' (One bite after another) - Persuasive and appetizing tone.",2,11.30914,3.378867
cocowine0205,cocowine0205-20251025053506-1570195094197586,"(1) '水果和你說再見' (Fruits say goodbye to you) - Decorative hook. (2) '459元 超划算' (459 yuan, super value) - Functional price information. (3) '超萌四季水果抱枕' (Super cute four-season fruit pillows) - Decorative title. (4) '西瓜' (Watermelon), '酪梨' (Avocado), '草莓' (Strawberry), '檸檬' (Lemon) - Functional labels for the products. (5) '拉鍊' (Zipper) - Functional highlight of a feature. (6) '非常有立體' (Very three-dimensional) - Decorative emphasis on quality.",2,12.134873,1.8540777
cocowine0205,cocowine0205-20251025233509-760994600121766,(1) Functional Text: 'COSTCO WHOLESALE' logo at the top; '十月推薦 泰式火山排骨' (October Recommendation: Thai Volcano Ribs). (2) Hook Text: '超便宜好吃嗎?' (Is it super cheap and delicious?). (3) Functional Text: '469元 1700公克' (469 TWD 1700g). (4) Decorative/Effect Text: '美味至極' (Extremely delicious) with fire and thumb-up emojis.,5,12.797496,4.8296447
cocowine0205,cocowine0205-20251028003538-950096387367965,"(1) Decorative: ""就是這個！就是這個！"" (It's this! It's this!) - Excited and urgent tone. (2) Hook: ""日本女生身上淡香的秘密就是靠它！"" (The secret to Japanese girls' light fragrance depends on it!) - Intriguing tone. (3) Functional: ""不用再去日本扛！好事多就有賣！"" (No need to haul it back from Japan! Costco has it!) - Informative. (4) Decorative: ""10/27-11/9 限時折扣160元"" (10/27-11/9 Limited time discount 160 yuan) - Promotional tone. (5) Functional: ""蘭諾衣物芳香豆 晨曦玫瑰香"" (Lenor Scent Beads Morning Rose Scent) - Descriptive. (6) Hook: ""還不快去好事多買起來！"" (Hurry to Costco and buy it!) - Persuasive tone.",1,11.016574,-1.1865952
