Influencer,videoName,main_purpose,cluster_label,umap_1,umap_2
yga0721,yga0721-20250502063107-728511056805502,"The video aims to share a wholesome family moment, capturing a child's playful attempt at a simulated track and field event. By combining encouraging off-screen dialogue with lighthearted video game sound effects, it emphasizes the fun and bonding nature of a visit to an indoor play center.",7,12.577791,4.9107165
yga0721,yga0721-20250502070004-2345753715933560,"This video serves as a satirical and humorous commentary aimed at predicting the potential defensive or deceptive strategies of a specific individual (referred to as Lin Lola). The creator uses highly energetic acting, exaggerated facial expressions, and a structured list of 'steps' to mock the subject, likely in response to a public controversy or legal issue.",7,11.360157,6.6092114
yga0721,yga0721-20250502072009-1295059725764097,"The video serves as a travel and shopping guide intended to showcase the deep discounts available at the Karuizawa Prince Shopping Plaza. The creator uses high-energy delivery and comparison to Taiwan's prices to create a sense of 'FOMO' (fear of missing out) and excitement for the viewers, framing the trip as an essential bargain-hunting mission.",2,8.898034,4.5777593
yga0721,yga0721-20250502075250-1379219033508350,"The video is designed to entertain its audience by showcasing a high-stakes, humorous gambling game between well-known internet personalities. It emphasizes the contrast between the 'cursed' bad luck of the male protagonist and the 'strong luck' of his female colleague, using historical context from past videos to build tension and comedy around the final result.",7,12.17038,6.452661
yga0721,yga0721-20250502080323-1226932216214578,"The video is designed for comedic entertainment, leveraging a 'POV' format to showcase a relatable domestic struggle. It uses high-energy audio commentary to contrast with the mundane but frantic act of pest control, likely aiming for viral engagement through humor.",7,11.946542,6.59305
yga0721,yga0721-20250502083058-1420619716263407,The video aims to entertain and amuse the audience by discussing and mocking the trend of public figures or influencers making self-deprecating or overly ambitious claims about looking like famous celebrities. It uses a podcast format to foster a sense of relatability and shared humor.,7,11.141241,7.239558
yga0721,yga0721-20250502084532-1489265722757551,"To document a fun team-building or social event where the creator and his colleagues prank their boss by going to his house to scratch lottery tickets, aiming for entertainment and high engagement through suspense and celebration.",4,12.717293,3.8763206
yga0721,yga0721-20250502091851-858602230504081,To provide entertainment and fashion inspiration by scouting stylish pedestrians in Tokyo and using their 'real-world' looks as a template to transform a friend's wardrobe. The video leverages humor and fast-paced editing to keep the audience engaged through the shopping process.,2,9.7017355,4.600883
yga0721,yga0721-20250502094951-1436511421363506,To promote a two-day flea market and clearance sale event hosted by the creator. The video aims to generate excitement by showcasing highly sought-after anime collectibles and brand-name merchandise at discounted prices while announcing the specific dates and location to drive physical foot traffic.,2,8.782132,4.824201
yga0721,yga0721-20250502110005-825213347238686,"To showcase a creative and romantic way to enjoy the snow by making heart-shaped snow sculptures and hanging them on a tree, likely targeting fans of the creator and those looking for travel/lifestyle inspiration.",4,11.799954,3.204574
yga0721,yga0721-20250502125542-926532136396806,The video serves as a family-oriented travel or lifestyle vlog aimed at showcasing a unique and high-quality elementary school playground in Taiwan. It uses high-energy hosting and fast-paced editing to make the location look like an exciting 'amusement park' for families to visit.,2,10.193789,3.7723927
yga0721,yga0721-20250502134042-656422817530271,"A comedy parody of the Dragon Ball 'Fusion' technique where the 'fusion' results in an unexpected, humorous outcome (a Buddhist monk) instead of a powerful warrior.",4,12.684006,3.4989595
yga0721,yga0721-20250502151514-2287160761769118,"To entertain the audience by parodying traditional martial arts films (specifically Ip Man). The video sets up a serious tone of a Wing Chun master only to subvert it with a comedic slapstick scene involving a person in a monkey mask, highlighting the creator's humorous personality.",4,12.474202,4.687022
yga0721,yga0721-20250502174002-1261264749196499,"The video is a comedic family vlog that utilizes a visual pun based on the Chinese term for New Year's Eve, '跨年' (Kuà Nián), which literally translates to 'stepping over the year'. By writing the word 'Year' on a paper and physically stepping over it, the family creates a humorous and literal interpretation of the holiday tradition to entertain viewers and share a moment of domestic joy.",7,10.430935,5.8653817
yga0721,yga0721-20250502180410-1676848297007948,"The video documents two children in Taipei performing their first 'official' task after returning to the city: depositing their Lunar New Year red envelope money into a bank account. By combining scenes of counting cash with the actual bank visit, the video aims to showcase a wholesome family moment that blends financial education with the joy of childhood tradition, all set to an energetic soundtrack to maintain a cheerful mood.",2,10.32028,5.83137
yga0721,yga0721-20250503001706-1460932138918279,"This video serves as a high-energy holiday endorsement for the 'OKASANG' beverage brand and its red date extract products. It leverages the context of the Chinese New Year feast to position these drinks as healthy, low-calorie alternatives to traditional sugary beverages that complement heavy festive meals.",5,7.3417516,3.8659983
yga0721,yga0721-20250503031533-912992564455620,"This video is an entertainment-focused food challenge vlog intended to showcase a massive 4kg hamburger eating competition in Japan, utilizing high-energy narration and variety-show editing to engage the audience.",3,8.3212595,2.9689338
yga0721,yga0721-20250503053514-1415983970173746,"To entertain the audience with a humorous snippet from a podcast episode. The content focuses on a relatable yet funny situation regarding marital clutter, using the hosts' chemistry and infectious group laughter to engage viewers and drive them to the full episode on the main YouTube channel.",4,12.805618,2.7372
yga0721,yga0721-20250503153511-2692705667759193,The video serves as a promotional highlight for a podcast episode where the hosts discuss their experiences and evolving tastes regarding Korean food (K-Food). It uses humor and relatable anecdotes about specific dishes to engage the audience and encourage them to watch the full episode on their main channel.,3,8.539032,2.8918157
yga0721,yga0721-20250504182600-2223193631423701,"The video aims to document and celebrate the rapid learning curve of a young child learning to snowboard. By contrasting the initial morning failures with the afternoon's fluid movements, it highlights the 'magic' of childhood learning speeds and serves as wholesome family-oriented entertainment.",7,11.256965,4.6384706
yga0721,yga0721-20250506012617-911189038118588,"This is a direct-response commercial featuring popular Taiwanese YouTuber Cai Aga. The ultimate goal is to promote a Mother's Day sale for DIKE brand kitchen appliances (specifically the dishwasher, food waste disposer, and pressure cooker). It uses high-energy humor and a 'problem-solution' narrative (manual dishwashing vs. automated dishwasher) to encourage viewers to purchase via a group-buy link.",2,7.138297,4.847272
yga0721,yga0721-20250511093741-1235059551924886,"To provide a comedic and relatable perspective on the advantages of solo travel specifically for introverted people ('I persons'), highlighting the freedom from social expectations and the peace found in empty spaces.",4,12.631927,3.2482686
yga0721,yga0721-20250514050738-2170754950395377,"To showcase a fashion haul and the results of a shopping trip, emphasizing the variety of clothing choices and the creator's satisfaction with the purchases.",5,11.754155,3.4409478
yga0721,yga0721-20250515235415-850859514623118,"To entertain the audience with a humorous discussion about professional excuses for shopping, specifically how an influencer justifies buying clothes in various colors as a business expense for brand matching.",4,11.950784,3.3864534
yga0721,yga0721-20250520160415-2349679782174214,"This video is a commercial endorsement for Samsung smart door locks sold by YSDL. It uses a comedic 'superhero' POV skit as a hook to contrast fictional superpowers with the real-world convenience of high-tech door security. The main creator, Cai Aga, provides a high-energy review and demonstration of specialized features like palm and facial recognition to drive sales through a specific promo code.",6,7.6310153,6.0782495
yga0721,yga0721-20250522101914-873927072112123,"To promote a limited-edition collaboration between the cleaning brand 'Supamop' and the 'haha baby' brand, encouraging viewers to join a group buy through the creator's link by highlighting product features and free gifts.",5,4.89424,4.3875747
yga0721,yga0721-20250522113022-2605824863107374,"The video serves as a family travel vlog documenting a visit to the Seibu-en Amusement Park in Japan. It highlights the park's unique Showa-era retro theme, the shopping experience for limited-edition Ultraman merchandise, and the immersive Godzilla-themed dining experience, aiming to share a fun and nostalgic family outing with the audience.",2,10.379426,3.7422748
yga0721,yga0721-20250523021125-1532978657788554,To entertain the audience through a comedic 'jumpscare' prank. The creator uses the context of giving year-end bonuses to lure staff into opening boxes from which he surprises them.,4,12.692435,3.8919616
yga0721,yga0721-20250523150647-1454968552999354,"To entertain the audience through a humorous and informal discussion between podcast hosts. The content focuses on interpersonal dynamics and funny hypothetical scenarios like using AI to create fake wedding photos, leveraging the chemistry between the well-known creators.",4,12.829203,2.787726
yga0721,yga0721-20250525020946-1402414215013568,"To entertain the audience by showing a popular influencer attempt to cook a dish using an intentionally difficult and archaic recipe (Classical Chinese), focusing on the comedic friction between his confidence and the actual result as judged by his staff or friends.",4,13.051758,3.5962982
yga0721,yga0721-20250526152641-1416585346683467,"To showcase a unique robotic plush toy designed to simulate the sensation of a pet nibbling on a finger. The video uses the creator's exaggeratedly pleased reactions and humorous captions to highlight the product's quirky appeal to people with specific sensory habits, ultimately serving as an entertaining product demonstration or review.",4,12.0534725,3.8134918
yga0721,yga0721-20250528233229-904925422188220,"To entertain the audience with a humorous 'what-if' scenario regarding an incredibly long-term prank involving company ownership and stock investments (TSMC), utilizing high-energy delivery to drive engagement.",4,12.699443,3.6519952
yga0721,yga0721-20250529112242-2382887622148423,"The video aims to entertain the audience by showcasing a humorous group game involving giant cards, highlighting the chaotic and joyful interactions between the main creator (Cai A-ga) and his friends. It captures a moment of perceived 'luck' or high-stakes play in a casual, vlog-style setting.",7,10.591797,6.6050014
yga0721,yga0721-20250529215949-1257480859591563,To promote the Shopee Affiliate Program by demonstrating how users can earn high commissions through creating short videos. It uses a humorous skit about wealth to hook viewers before providing a step-by-step tutorial on using the app's features.,2,9.457462,6.1739492
yga0721,yga0721-20250530021917-4281006648837448,"To entertain viewers by sharing a high-energy, successful gambling/gaming experience at a Japanese arcade, emphasizing the luck and excitement of winning a large amount of tokens.",4,11.935473,3.6750755
yga0721,yga0721-20250531012447-836728099343237,"The video aims to entertain the audience through a comedic podcast-style discussion about the relatable social struggles of men, specifically regarding forced social drinking and domestic responsibility, concluding with a humorous wordplay on the term 'A-I-Ren'.",7,11.62139,7.2298126
yga0721,yga0721-20250602002243-1832611984112063,"To showcase a surprising blend of modern technology and traditional Japanese culture, specifically highlighting an automatic sensor-based hand-washing station at a shrine to provide interesting travel content.",5,8.280123,6.721016
yga0721,yga0721-20250604215252-1993435711610587,"The video is a comedic variety show segment focused on entertaining the audience through a mock debate about household financial management. By using exaggerated props like masks and foam sticks, along with loud, fast-paced vocal delivery, it dramatizes a common domestic topic to create humor and engagement.",7,11.9357395,6.8919206
yga0721,yga0721-20250605152552-916729230945020,"To showcase the variety and large quantity of food consumed by a child in a humorous way, supporting the caption's claim about 'shocking food expenses.' The use of beat-syncing creates a rhythmic, satisfying viewing experience that emphasizes the repetition of the eating action.",4,13.365927,3.9886153
yga0721,yga0721-20250606013050-1398393441780729,To create a relatable comedy skit for parents. It uses the common struggle of a child being a picky eater as a setup for a humorous twist where the parent celebrates the child's refusal because it gives them a legitimate excuse to stop cooking.,4,13.293191,3.588534
yga0721,yga0721-20250609090720-1402024218067507,"To entertain the audience by sharing a humorous story or reading related to a traditional 'paper person' ritual meant to ward off backstabbers (小人), utilizing a podcast format to build rapport and comedic timing.",4,12.681915,2.8508303
yga0721,yga0721-20250611065317-734448796165919,"The video is an entertainment-focused vlog designed to showcase a 'giant food' eating challenge. It aims to engage the audience through the spectacle of an oversized meal and the tension of a timed challenge, concluding with a triumphant resolution.",7,8.272872,2.8507013
yga0721,yga0721-20250611065634-2360894914350137,"This video serves as a creative footwear collection showcase. It uses a high-energy, beat-synced editing technique to display multiple shoe brands in rapid succession, concluding with a charismatic reveal of the creator to build a personal brand connection with the audience interested in sneaker culture and fashion.",2,10.674857,5.1023054
yga0721,yga0721-20250613070422-1215001484101811,"To entertain the audience through a comedic comparison of cultural stereotypes between Japan and the USA, specifically contrasting Japan's perceived strictness and cleanliness with the USA's perceived 'greasy' freedom. The video uses humor, costumes, and singing to engage viewers and drive them to the full version on the creator's YouTube channel.",7,12.380986,4.7612815
yga0721,yga0721-20250613134815-1400747154314200,"To provide a concise summary of a statement video released by another party and to conclude with a formal, somber expression of gratitude or apology to the audience.",4,13.310546,3.1356022
yga0721,yga0721-20250616013144-874494918837112,"The video is an entertainment short designed to showcase a humorous challenge between two creators. It leverages physical comedy, funny reactions, and competitive game mechanics to engage the audience, using heavy text overlays to emphasize comedic beats.",7,12.360027,6.6060896
yga0721,yga0721-20250616052548-1257175609627307,"To document and share a family vacation celebrating a child's 5th birthday, focusing on child-friendly entertainment and food experiences in Busan, South Korea. The video serves as lifestyle content for fans of the family/influencer.",3,10.672077,3.7348008
yga0721,yga0721-20250619155016-5187689608122001,"The video is a promotional endorsement for 'Supamop' replacement heads. It uses a high-energy vlog style to educate viewers on the specific uses of different mop head materials (fine fabric, oil-resistant, and absorbent) and emphasizes the importance of regular replacement to maintain cleanliness, ultimately driving traffic to a specific e-commerce platform (momo) for a limited-time offer.",2,6.977898,4.9206605
yga0721,yga0721-20250626215409-1535509637524594,"This is a promotional teaser for an eating challenge video. It uses high-energy editing, exaggerated reactions, and on-screen text to build anticipation for the guest's performance in consuming a massive bowl of food, ultimately driving viewers to watch the full version on YouTube.",3,8.008397,3.0508916
yga0721,yga0721-20250627230621-1613223593356507,The video is an enthusiastic endorsement of the food brand 'Wan Wan Liang'. It aims to build consumer trust by showing the clean and professional factory production process before demonstrating the product's taste and quality through a high-energy review. The narrative leverages the hosts' existing influencer personas to make the commercial content feel like an entertaining vlog.,3,8.466494,3.5230649
yga0721,yga0721-20250628071940-2068888097298707,"The video serves as an entertainment vlog that highlights the difficulty and humor involved in learning traditional Chinese martial arts (Bagua Dao). By contrasting the seamless movements of a professional with the awkward, 'stuck' attempts of a novice student, it creates a relatable and funny narrative of the learning process while showcasing the specific skills taught at the martial arts club.",7,10.410267,5.6112223
yga0721,yga0721-20250629100015-4466633000236611,"To display 'main character energy' and showcase personal fashion style through a highly stylized interaction with a public environment, using music synchronization to enhance the cool aesthetic.",4,13.48182,4.870068
yga0721,yga0721-20250629121425-899298279147755,"The video is a promotional clip for a podcast or variety show. It uses an engaging, relatable anecdote about workplace drama (a colleague's difficult mother) to hook the audience's interest and encourage them to visit the full channel for more content.",7,10.987476,7.262423
yga0721,yga0721-20250629211712-700339856378001,"The video is a comedic parody of a celebrity press conference or a paparazzi encounter. The creator uses a recurring verbal and visual gag ('I also don't know') to avoid answering mock-serious questions, ending with a high-energy shout-out to another individual. The core intent is to entertain her audience through relatable situational humor and a well-known persona.",7,11.878067,6.313405
yga0721,yga0721-20250629233447-1449591370216406,"The video uses a 'tough guy' comedy persona to promote a range of PHILIPS charging products. It demonstrates the utility of the products in various daily scenarios (organizing a desk, driving, helping a partner) to show their versatility and high quality, ultimately driving viewers to a group buy link with the promise of the lowest market price.",2,7.236919,5.497743
yga0721,yga0721-20250630124033-1085900153665565,"The video highlights a creator's perspective on content creation and audience management, specifically addressing the phenomenon of 'breaking out of the bubble' (reaching audiences outside his loyal fan base). It uses a lighthearted yet firm tone to promote his main podcast channel.",7,10.821169,7.067322
yga0721,yga0721-20250703144906-1599529917748519,"The video serves as a high-energy promotional piece for foodpanda's self-pickup service at CTBC Brothers baseball games. It aims to inform fans that they can avoid long lines and get discounts by using the app, demonstrated through the lively interaction between popular influencer Cai Aga and famous sports anchor Xu Zhanyuan.",2,8.272692,5.9313097
yga0721,yga0721-20250704212839-33552474627729881,"The video serves as an official announcement and promotional drive for the 2025 scholarship and funding programs organized by the 'Hao Li Jia Social Welfare Association'. It utilizes a high-energy, fast-paced vlog style to appeal to youth and students, clearly outlining the eligibility criteria (ages 10-18), the number of slots available, and the financial incentives offered to encourage immediate application through the provided link.",2,9.303184,5.898366
yga0721,yga0721-20250705105813-2651614961884089,To showcase a funny and high-energy moment from a live podcast recording to entertain the audience and promote the creator's full-length video content.,4,12.891898,2.8026328
yga0721,yga0721-20250705151508-4291578684418300,"To document and share the playful and energetic daily moments of a child through a stylized, music-driven montage, likely intended for social media consumption.",4,13.322446,4.1897287
yga0721,yga0721-20250706123635-2100026870760104,"The video serves as a humorous promotional teaser for a full-length music video cover. By using the 'Expectation vs. Reality' trope, it showcases the creator's ingenuity in replicating high-production scenes with low-cost household items, aiming to entertain the audience and drive traffic to the main video through relatable humor.",7,11.917802,6.804087
yga0721,yga0721-20250706163809-2087360868696909,"The video serves to document and share an internal company milestone or competition result. By showing the enthusiastic reaction of the team and the generous prize money, it aims to project a positive, successful, and fun work culture to the audience while rewarding the participants of their MV project.",7,12.366618,6.64653
yga0721,yga0721-20250706214259-1696376831333422,"The video serves as a high-energy promotional piece for the band '7月半'. It announces a competition involving three different versions of a music video, challenging viewers to watch them and see which one gets the most views within 24 hours, while promising cash rewards for participants.",7,9.312819,5.3987637
yga0721,yga0721-20250708005459-25531643466507774,"The video serves as a creative guide or 'template' for men traveling solo who want to document their trip in a way that is aesthetically pleasing and romantic enough to share with a partner. It highlights the 'boyfriend perspective' (POV) through scenes of eating, shopping, and sightseeing.",7,11.117691,4.8184266
yga0721,yga0721-20250709084015-1941790690091288,"The video serves as a high-energy advertisement for Philips portable power stations and solar panels. It uses a humorous framing device—pretending to be homeless in a park due to stock market losses—to demonstrate the product's high capacity, portability, and versatility in powering multiple devices (fans, cameras, laptops) in off-grid or emergency situations. The intent is to convince outdoor enthusiasts or those concerned with power outages to purchase the products through a group buy.",2,7.2381983,5.50175
yga0721,yga0721-20250710113531-1800633310644500,"To document a high-energy travel challenge where the creators attempt to ride around Okinawa in 24 hours, blending entertainment, tourism, and a sense of adventure through fast-paced editing and variety-show style presentation.",5,11.049373,3.6949878
yga0721,yga0721-20250711010622-1551087129303341,"The video is a commercial designed to promote DIKE cooling appliances for the summer. It uses a comedic 'master-servant' skit between the male influencer and a female co-star to establish common summer problems before pivoting into a fast-paced, feature-heavy demonstration of the slushie machine and air cooler to drive group-buying sales.",2,7.1585274,5.1035933
yga0721,yga0721-20250711025747-881024924693052,"The video is a commercial endorsement for Lenor scent beads. It uses a comedic bait-and-switch narrative where a woman's praise for 'him' (initially thought to be the man) is revealed to be about her fresh-smelling clothes. This effectively highlights the product's attributes: cleanliness, comfort, and long-lasting fragrance.",2,6.882793,4.8092074
yga0721,yga0721-20250712050033-783573714778400,"The video serves as a music video for a sentimental ballad, using a series of symbolic and nostalgic images to convey the pain of a breakup and the lingering presence of memories. It juxtaposes everyday activities with deep emotional distress to emphasize the difficulty of moving on.",7,11.876606,6.580274
yga0721,yga0721-20250712182949-2375706539609377,"The video is a fast-paced travel itinerary designed to promote Fukuoka as an ideal location for a quick 36-hour weekend getaway. By showcasing a high density of activities—ranging from traditional sightseeing and cherry blossom viewing to food tours, shopping for trendy brands, and experiencing local nightlife—the content aims to demonstrate the efficiency and fun of a solo 'flash trip.'",2,9.862711,3.5229337
yga0721,yga0721-20250715102812-899308245836473,"To showcase a heartwarming and funny family interaction where a young boy enthusiastically performs magic tricks for his supportive and amused family members, specifically targeting parents who relate to children's hobbies.",4,13.096721,4.0296855
yga0721,yga0721-20250715162131-2896557257348821,"The video aims to promote AROMASE's scalp purifying liquid by leveraging the influencer's humorous persona and family-brand dynamic. It begins by establishing a relatable but funny conflict (the 'small employee' husband using sample/defective products from his wife's brand) before pivoting to a 'revolution' where he introduces a high-quality product he genuinely recommends, followed by a detailed demonstration and a call to action for a limited-time group buy.",2,6.688087,4.5407987
yga0721,yga0721-20250715214232-2000995290459307,"This is a promotional short clip for a podcast. It uses a high-energy, humorous exchange about personal health and sexual self-deprecation (the '333 rule') to entertain the audience and entice them to watch the full episode on the 'Cai A Ga 543' channel.",4,10.589582,6.953742
yga0721,yga0721-20250718012706-25955036230759552,"This is a music video designed to evoke a sense of bittersweet nostalgia and emotional longing. By contrasting bright, joyful imagery of the past (beach, smiling, birthday) with dark, rainy, and desolate imagery of the present, it illustrates the pain of a lost connection or an unrequited desire to be heard, as emphasized by the lyrics and the dramatic visual metaphors like the face in the sky.",7,11.978667,6.425414
yga0721,yga0721-20250718185626-890983677181770,"This video serves as a high-energy event highlight reel for the 'Hahababy Charity Season'. It aims to showcase the success and lively atmosphere of the second-hand sale, promote the creators' brand (Hahababy) by showing their personal involvement, and build community rapport through humorous interactions with fans and shoppers.",2,4.284163,4.4551787
yga0721,yga0721-20250719104325-1458608025866010,"This travel vlog aims to promote Matsuyama in Ehime Prefecture as a family-friendly, non-crowded alternative to typical Japanese tourist hubs. By verifying the famous 'orange juice from a tap' urban legend through the eyes of a child, the content combines educational travel tips with high-energy family entertainment.",5,10.303529,3.627369
yga0721,yga0721-20250719145816-833847739705630,"The video aims to provide a food review of the Osaka branch of the famous 'Kamo to Negi' ramen shop, emphasizing that this branch has shorter wait times than the Tokyo original while offering a critical but fair comparison of its dishes.",3,9.354361,3.1611185
yga0721,yga0721-20250721201254-25950549954575805,"To introduce the sport of Korfball to the audience through a humorous and energetic vlog format, combining a tutorial with entertainment-focused gameplay involving popular influencers.",4,12.125693,4.0262084
yga0721,yga0721-20250722150612-673119385822730,"The video aims to showcase the immense variety and constant consumption of food during a family trip to South Korea. By using a fast-paced 'Eat' chant synced to cuts, it emphasizes the quantity and enjoyment of the culinary experience, appealing to food and travel enthusiasts.",3,9.040128,3.1673567
yga0721,yga0721-20250723133158-905280195794320,"The video aims to drive sales for a limited edition snack bundle '嘎哥限定組合' from the brand EATON. It utilizes the creator's high energy to showcase the variety of Taiwanese-sourced dried fruits and builds purchase motivation through a tiered gift system including novelty tongs, a painting kit, and extra snack packs.",2,8.410541,4.170552
yga0721,yga0721-20250725073712-1646308060054770,"The video is a promotional comedy piece for the brand 'hahababy'. It uses a humorous podcast-style interaction to highlight the brand's apparel, specifically making a joke about an 'H' logo to playfully compare it to high-end luxury brands like Hermes, suggesting that style and success don't require expensive luxury labels.",2,4.066449,4.656737
yga0721,yga0721-20250726013724-919756220581860,"To document and share a funny, high-energy family moment during a skiing trip where the group attempts a chaotic tandem snowboard run.",4,12.647129,3.9550552
yga0721,yga0721-20250727052450-1916318729761730,"The video serves as a promotional invitation for fans to visit a temporary 'Birthday Cafe' event. It highlights the aesthetic value of the decorations, the availability of exclusive merchandise, and a charity donation station to foster community engagement.",2,8.707801,4.8718886
yga0721,yga0721-20250727142015-1613048089709392,"The video aims to guide viewers through the historical origins of famous Taiwanese tea brands in Taichung. By visiting the 'founding stores' and sharing trivia alongside tasting reactions, the content creators provide a mix of educational travel content and food review to promote local tourism and beverage culture.",3,9.022027,3.8064854
yga0721,yga0721-20250728002308-741984545640716,"The video is a promotional marketing piece (likely a live stream highlight) designed to sell three specific health supplement products under the RAUTH ONE brand. The creator uses high-energy delivery, clear price-point callouts ('Buy 1 Get 1 Free'), and limited-quantity hooks to drive immediate purchase behavior.",2,7.263375,4.1894317
yga0721,yga0721-20250728102646-1257482552967972,"To entertain viewers by documenting a chaotic and humorous birthday prank played on a team leader, showing the close relationship and playful dynamic of the group.",4,12.873768,3.9981499
yga0721,yga0721-20250728184551-1535225580900095,"To showcase unique 'slash-businesses' in Taiwan where owners operate two completely different types of businesses in one location, combining entertainment with local food discovery and cultural curiosity.",5,11.280837,2.6503499
yga0721,yga0721-20250729123929-2114801712672936,Entertainment and brand promotion; using a high-interest celebrity anecdote (G-Dragon) to drive traffic to a full podcast episode.,4,12.808539,2.7808106
yga0721,yga0721-20250729230027-1574700413751901,"To entertain the audience with a humorous personal anecdote shared during a talk show or podcast recording, specifically regarding a funny misunderstanding at a hospital involving a nurse and the guest's mother. It serves as a highlight reel to drive traffic to the full episode.",4,12.983679,2.8316722
yga0721,yga0721-20250730203416-1397359574748953,"A comedic 'scientific' test of an internet rumor claiming dish soap is equivalent to body wash. The creator documents himself using the soap on his face, hair, and body to entertain the audience, ultimately concluding that while it feels 'smooth' initially, it causes skin irritation.",4,6.8140383,4.676004
yga0721,yga0721-20250731003224-2306346656531665,"To showcase a live singing performance by the influencer 蔡阿嘎 (Cai Aga) during his podcast session, likely intended for fan engagement and entertainment.",4,13.003088,4.532928
yga0721,yga0721-20250731122459-893355403618240,"To showcase a child's authentic and positive reaction to eating a specific food item (gyoza) in a restaurant setting, likely for family documentation or social media sharing.",4,13.2912245,3.9592226
yga0721,yga0721-20250731122527-929477109518096,"To create an entertaining food-themed montage showing a child's enthusiastic eating habits across various meals and locations, utilizing a popular catchy audio track for social media engagement.",4,13.358012,4.0417356
yga0721,yga0721-20250801204521-1399945411063914,"The video serves as an educational or 'fun fact' vlog piece, where the creator highlights a specific cultural/behavioral trait in South Korea—the use of blue foam door-edge protectors on cars—to share an interesting observation with his audience.",2,10.221166,5.0042768
yga0721,yga0721-20250802031151-2098540644236064,"The video documents a child's energetic and rhythmic recitation of a classical Chinese text to showcase learning progress and cultural education in a fun, engaging way. The use of upbeat music and the child's enthusiastic performance suggests the content is intended for family-oriented social media sharing.",7,10.25487,5.8855333
yga0721,yga0721-20250803180212-2486495065078340,"The video is a comedic skit intended to portray a 'cool' and supportive boss character. By showing a boss who takes over the cleaning duties so that high-performing employees can leave early, it creates a relatable and aspirational scenario for office workers, likely aimed at generating engagement through a positive subversion of workplace hierarchy.",7,11.834889,7.1670885
yga0721,yga0721-20250804020437-1218381220481244,The video is a shopping vlog designed to showcase high-value-for-money items at a Japanese retail store (likely Standard Products). The creators highlight the Japanese origin ('Made in Japan') and the significant price difference compared to Taiwan to encourage viewers to shop there for bargains.,2,9.383193,4.510981
yga0721,yga0721-20250804225118-866453429346134,"To humorously highlight the physical intensity of an orca 'splash show' by contrasting the popular expectation of a peaceful aquarium visit with the chaotic, wet reality of the front-row experience.",4,12.688643,3.5894516
yga0721,yga0721-20250805022955-1571883747355939,"To provide lighthearted entertainment by showcasing the funny, energetic, and candid behavior of two young siblings when they think adults are not watching, emphasizing the simple joy of childhood play.",4,13.213022,4.00594
yga0721,yga0721-20250805082209-824914737270954,"To document a comedic and subverted celebrity airport greeting. The video plays on the expectation of a 'warm and grand' welcome for a popular influencer but turns it into a chaotic and funny 'escape' scene, highlighting the creator's playful relationship with his fans.",4,11.877303,4.7949195
yga0721,yga0721-20250806013428-876176862050494,"The video aims to promote specific Japanese clothing brands (GLOBAL WORK, Right-On) by demonstrating the high quality/style of their items relative to their surprisingly low prices, targeting budget-conscious travelers or fashion enthusiasts.",2,9.57929,4.5872607
yga0721,yga0721-20250806111807-1262603739046124,"The video is an entertainment-focused podcast highlight clip designed to engage viewers with humorous anecdotes about influencer marketing and brand partnerships. It specifically discusses the effectiveness of collaborations with E.SUN Bank, using humor and high-energy reactions to maintain viewer interest while promoting the creator's main channel.",7,10.795328,7.109244
yga0721,yga0721-20250806115252-1380261233365490,"The video serves as a comedic yet informative financial 'post-mortem' of a legal auction experience. It aims to entertain the audience by showing the discrepancy between the perceived gain of an auction and the actual net loss after accounting for various hidden administrative, legal, and labor costs, using a fast-paced vlog style to keep engagement high.",7,11.559372,6.957994
yga0721,yga0721-20250806183204-982280837529664,"The video aims to entertain viewers by showing a lighthearted 'stalking' prank where a boss follows his employees on their vacation in Japan, eventually revealing himself to help facilitate a special romantic or generous moment for them.",7,10.440422,4.258784
yga0721,yga0721-20250806204259-1470864631424770,To promote the DIKE wireless fan by positioning it as an essential lifestyle tool for keeping a 'happy wife' cool and comfortable. The video combines relatability through a domestic skit with a high-energy product review to encourage viewers to participate in a group buy.,2,7.1803164,5.1340866
yga0721,yga0721-20250806214413-1408898277454591,"The video is a promotional vlog meant to generate 'FOMO' (fear of missing out) regarding limited-edition Lawson 50th-anniversary merchandise. The creator uses a high-energy, persuasive persona to showcase the variety and aesthetic appeal of the items (pouch, light, cushion) while providing specific geographical tips (finding them in Chiba versus major cities) to encourage immediate purchase or social sharing.",2,8.657173,4.9120398
yga0721,yga0721-20250807001910-1405927801032612,"The video serves as a public address where the speaker proposes a social service/volunteer plan as a 'last chance' for a debtor or someone involved in a legal dispute to repay their debt through community work (like beach cleaning), using humor and calculations to argue for its efficiency.",7,11.188861,6.75014
yga0721,yga0721-20250807004046-1209805667525406,"This is a lifestyle entertainment vlog designed to promote local businesses in Taipei while entertaining the audience through comedic interactions. It uses food recommendations as an initial hook to build trust, then shifts to a highly engaging and humorous interaction at a market to maintain viewer retention.",3,9.163424,3.727101
yga0721,yga0721-20250807022618-751080864325860,"The video is a public reaction and commentary on a personal/business dispute. The creator is sharing an update regarding a legal proposal sent by a former associate. He uses the visual evidence of the physical letter to ground his commentary, then employs heavy sarcasm and humor to dismiss the proposal as ridiculous, specifically mocking the idea of the associate paying off debt by working for him again. The ultimate goal is to update his followers on the situation while maintaining his brand's humorous and outspoken identity.",7,11.335505,6.711137
