influencer,media_id,creation_time,expected_filename,more5min,prompt_emb,video_emb,audio_emb
cocowine0205,9.54743E+14,2025-07-23 03:55:00+00:00,cocowine0205-20250805044935-954742677227318.mp4,0,1,1,1
cocowine0205,1.61083E+15,2025-07-24 03:55:00+00:00,cocowine0205-20250918054334-1610829640259752.mp4,0,1,1,1
cocowine0205,1.94475E+15,2025-07-25 03:55:00+00:00,cocowine0205-20260212025100-1944754096917380.mp4,0,1,1,1
cocowine0205,1.43811E+15,2025-07-26 03:55:00+00:00,cocowine0205-20250807011209-1438110317962514.mp4,0,1,1,1
cocowine0205,1.61316E+15,2025-07-27 03:55:00+00:00,cocowine0205-20250803163517-1613159410000659.mp4,0,1,1,1
cocowine0205,2.01377E+15,2025-07-28 10:43:09+00:00,cocowine0205-20260108013530-2013765459218817.mp4,0,1,1,1
cocowine0205,1.29954E+15,2025-07-29 03:55:00+00:00,cocowine0205-20250729233505-1299540855388098.mp4,0,1,1,1
cocowine0205,1.95927E+15,2025-07-30 03:55:00+00:00,cocowine0205-20250806003831-1959273621385512.mp4,0,1,1,1
cocowine0205,1.42715E+15,2025-07-30 08:02:43+00:00,cocowine0205-20250806161531-1427150791672413.mp4,0,1,1,1
cocowine0205,6.68027E+14,2025-07-31 03:55:00+00:00,cocowine0205-20250806175730-668026723061927.mp4,0,1,1,1
cocowine0205,1.40571E+15,2025-08-02 03:55:00+00:00,cocowine0205-20250804173052-1405712077694952.mp4,0,1,1,1
cocowine0205,2.68677E+15,2025-08-03 03:55:00+00:00,cocowine0205-20250807014436-2686769478377013.mp4,0,1,1,1
cocowine0205,1.66195E+15,2025-08-04 03:55:00+00:00,cocowine0205-20250806235357-1661946261817799.mp4,0,1,1,1
cocowine0205,1.73854E+15,2025-08-05 03:55:00+00:00,cocowine0205-20250811215503-1738536107109388.mp4,0,1,1,1
cocowine0205,1.43147E+15,2025-08-06 08:00:50+00:00,cocowine0205-20250821143305-1431467961154579.mp4,0,1,1,1
cocowine0205,9.20405E+14,2025-08-07 03:55:00+00:00,cocowine0205-20250823155509-920405300535618.mp4,0,1,1,1
cocowine0205,4.57538E+15,2025-08-08 03:55:00+00:00,cocowine0205-20250810160505-4575375356029901.mp4,0,1,1,1
cocowine0205,1.54081E+15,2025-08-09 03:55:00+00:00,cocowine0205-20250816004508-1540814060313864.mp4,0,1,1,1
cocowine0205,9.67065E+14,2025-08-10 03:55:00+00:00,cocowine0205-20250816013505-967065459087244.mp4,0,1,1,1
cocowine0205,1.24338E+15,2025-08-12 03:55:00+00:00,cocowine0205-20260214010804-1243380353980817.mp4,0,1,1,1
cocowine0205,1.16341E+15,2025-08-12 09:15:23+00:00,cocowine0205-20250825180244-1163412352412458.mp4,0,1,1,1
cocowine0205,1.64817E+15,2025-08-13 03:55:00+00:00,cocowine0205-20250815132510-1648171903026040.mp4,0,1,1,1
cocowine0205,2.16424E+15,2025-08-14 03:55:00+00:00,cocowine0205-20250814223509-2164242581048516.mp4,0,1,1,1
cocowine0205,1.42001E+15,2025-08-16 03:55:00+00:00,cocowine0205-20250816185506-1420006862563227.mp4,0,1,1,1
cocowine0205,2.02334E+15,2025-08-17 03:55:00+00:00,cocowine0205-20250819202509-2023337158247623.mp4,0,1,1,1
cocowine0205,1.41844E+15,2025-08-18 08:10:37+00:00,cocowine0205-20250824225043-1418437126222270.mp4,0,1,1,1
cocowine0205,8.84996E+14,2025-08-19 03:55:00+00:00,cocowine0205-20250821135506-884995664370013.mp4,0,1,1,1
cocowine0205,1.43103E+15,2025-08-20 03:55:00+00:00,cocowine0205-20250826124506-1431030542017008.mp4,0,1,1,1
cocowine0205,1.40525E+15,2025-08-21 03:55:00+00:00,cocowine0205-20250823184506-1405248620913152.mp4,0,1,1,1
cocowine0205,1.96309E+15,2025-08-22 03:55:00+00:00,cocowine0205-20250906164506-1963089287930744.mp4,0,1,1,1
cocowine0205,8.15766E+14,2025-08-23 03:55:00+00:00,cocowine0205-20250823154508-815765688219645.mp4,0,1,1,1
cocowine0205,1.83203E+15,2025-08-24 03:55:00+00:00,cocowine0205-20250826161508-1832026080847562.mp4,0,1,1,1
cocowine0205,8.77536E+14,2025-08-25 13:13:06+00:00,cocowine0205-20250827230312-877536488460301.mp4,0,1,1,1
cocowine0205,2.06763E+15,2025-08-26 03:55:00+00:00,cocowine0205-20250828184506-2067629580840137.mp4,0,1,1,1
cocowine0205,1.44864E+15,2025-08-27 03:55:00+00:00,cocowine0205-20250827225508-1448639393335730.mp4,0,1,1,1
cocowine0205,9.28535E+14,2025-08-28 03:55:00+00:00,cocowine0205-20250831150507-928535356332664.mp4,0,1,1,1
cocowine0205,1.95011E+15,2025-08-29 03:55:00+00:00,cocowine0205-20250831203508-1950110528920571.mp4,0,1,1,1
cocowine0205,1.59428E+15,2025-08-30 03:55:00+00:00,cocowine0205-20250901200507-1594278568289548.mp4,0,1,1,1
cocowine0205,1.48227E+15,2025-08-30 09:03:03+00:00,cocowine0205-20250901203310-1482273650156920.mp4,0,1,1,1
cocowine0205,9.43093E+14,2025-08-31 03:55:00+00:00,cocowine0205-20250902173507-943093014723240.mp4,0,1,1,1
cocowine0205,1.56141E+15,2025-09-01 11:19:50+00:00,cocowine0205-20250902133900-1561405808309589.mp4,0,1,1,1
cocowine0205,1.32313E+15,2025-09-02 03:55:00+00:00,cocowine0205-20250904151507-1323134719419605.mp4,0,1,1,1
cocowine0205,2.71379E+16,2025-09-03 03:55:00+00:00,cocowine0205-20250905232509-27137858119136482.mp4,0,1,1,1
cocowine0205,7.72802E+14,2025-09-04 03:55:00+00:00,cocowine0205-20250918095801-772801532160690.mp4,0,1,1,1
cocowine0205,7.76282E+14,2025-09-05 03:55:00+00:00,cocowine0205-20250907164511-776282118438539.mp4,0,1,1,1
cocowine0205,1.46255E+15,2025-09-06 03:55:00+00:00,cocowine0205-20250921171508-1462546448771413.mp4,0,1,1,1
cocowine0205,1.41201E+15,2025-09-07 03:55:00+00:00,cocowine0205-20250909152506-1412008280706668.mp4,0,1,1,1
cocowine0205,1.45529E+15,2025-09-08 13:33:08+00:00,cocowine0205-20250910235315-1455287069559402.mp4,0,1,1,1
cocowine0205,1.84408E+15,2025-09-09 03:55:00+00:00,cocowine0205-20250911175505-1844079342954065.mp4,0,1,1,1
cocowine0205,2.00443E+15,2025-09-10 03:55:00+00:00,cocowine0205-20250912224514-2004426600139128.mp4,0,1,1,1
cocowine0205,1.06559E+15,2025-09-11 03:55:00+00:00,cocowine0205-20250913155508-1065591779116920.mp4,0,1,1,1
cocowine0205,1.21681E+15,2025-09-12 03:56:29+00:00,cocowine0205-20260119175832-1216811146843470.mp4,0,1,1,1
cocowine0205,1.86305E+15,2025-09-13 03:55:00+00:00,cocowine0205-20250915141508-1863045347691451.mp4,0,1,1,1
cocowine0205,1.44235E+15,2025-09-14 03:55:00+00:00,cocowine0205-20250917130937-1442346010899010.mp4,0,1,1,1
cocowine0205,9.54735E+14,2025-09-15 03:55:00+00:00,cocowine0205-20250917173506-954735283569543.mp4,0,1,1,1
cocowine0205,1.31188E+15,2025-09-15 09:55:00+00:00,cocowine0205-20250921093506-1311876624111138.mp4,0,1,1,1
cocowine0205,9.02364E+14,2025-09-16 03:55:00+00:00,cocowine0205-20250922154505-902363885907335.mp4,0,1,1,1
cocowine0205,9.00156E+14,2025-09-18 03:55:00+00:00,cocowine0205-20250920124506-900156236121052.mp4,0,1,1,1
cocowine0205,1.85749E+15,2025-09-19 03:55:00+00:00,cocowine0205-20250925231508-1857487088245585.mp4,0,1,1,1
cocowine0205,1.54558E+15,2025-09-20 03:55:00+00:00,cocowine0205-20250926193508-1545577389882678.mp4,0,1,1,1
cocowine0205,9.26635E+14,2025-09-21 03:55:00+00:00,cocowine0205-20250923215510-926635173171981.mp4,0,1,1,1
cocowine0205,1.69572E+15,2025-09-22 10:17:39+00:00,cocowine0205-20250929110746-1695715211451972.mp4,0,1,1,1
cocowine0205,1.23908E+15,2025-09-23 03:55:00+00:00,cocowine0205-20250925193507-1239080598347921.mp4,0,1,1,1
cocowine0205,9.07565E+14,2025-09-24 03:55:00+00:00,cocowine0205-20250926151507-907564905507600.mp4,0,1,1,1
cocowine0205,1.5919E+15,2025-09-25 03:55:00+00:00,cocowine0205-20250925210505-1591903741853767.mp4,0,1,1,1
cocowine0205,1.30079E+15,2025-09-26 03:55:00+00:00,cocowine0205-20250928203506-1300792118778031.mp4,0,1,1,1
cocowine0205,1.28308E+15,2025-09-27 03:55:00+00:00,cocowine0205-20250929141505-1283078093637638.mp4,0,1,1,1
cocowine0205,8.90494E+14,2025-09-28 03:55:00+00:00,cocowine0205-20250928142505-890493623765536.mp4,0,1,1,1
cocowine0205,2.80185E+15,2025-09-29 03:55:00+00:00,cocowine0205-20251108213113-2801853710206485.mp4,0,1,1,1
cocowine0205,1.36191E+15,2025-09-30 03:55:00+00:00,cocowine0205-20251002183508-1361914258953497.mp4,0,1,1,1
cocowine0205,9.37813E+14,2025-10-04 03:55:00+00:00,cocowine0205-20251006235505-937812772032809.mp4,0,1,1,1
cocowine0205,4.24498E+15,2025-10-05 03:55:00+00:00,cocowine0205-20251007190507-4244981622451559.mp4,0,1,1,1
cocowine0205,1.39985E+15,2025-10-06 11:57:52+00:00,cocowine0205-20251006224824-1399853948027855.mp4,0,1,1,1
cocowine0205,2.69724E+16,2025-10-07 03:55:00+00:00,cocowine0205-20251008135506-26972360515699467.mp4,0,1,1,1
cocowine0205,9.58193E+14,2025-10-08 03:55:00+00:00,cocowine0205-20251009121508-958193030219786.mp4,0,1,1,1
cocowine0205,2.54094E+15,2025-10-09 03:55:00+00:00,cocowine0205-20251010052505-2540944382966886.mp4,0,1,1,1
cocowine0205,1.67656E+15,2025-10-10 10:08:07+00:00,cocowine0205-20251016205812-1676558803779321.mp4,0,1,1,1
cocowine0205,1.7585E+15,2025-10-11 03:55:00+00:00,cocowine0205-20251013170505-1758500212221784.mp4,0,1,1,1
cocowine0205,1.44192E+15,2025-10-12 03:55:00+00:00,cocowine0205-20251015164507-1441924620720238.mp4,0,1,1,1
cocowine0205,1.79562E+15,2025-10-13 12:12:11+00:00,cocowine0205-20251020144217-1795619057800426.mp4,0,1,1,1
cocowine0205,7.85384E+14,2025-10-14 03:55:00+00:00,cocowine0205-20251018111508-785383667458325.mp4,0,1,1,1
cocowine0205,1.48499E+15,2025-10-15 09:55:00+00:00,cocowine0205-20251022005506-1484992436324513.mp4,0,1,1,1
cocowine0205,1.19183E+15,2025-10-16 03:55:00+00:00,cocowine0205-20251021213506-1191830279491127.mp4,0,1,1,1
cocowine0205,9.50449E+14,2025-10-17 03:55:00+00:00,cocowine0205-20251020175506-950449497662257.mp4,0,1,1,1
cocowine0205,2.83987E+15,2025-10-18 03:55:00+00:00,cocowine0205-20251021151507-2839871299692292.mp4,0,1,1,1
cocowine0205,4.27658E+15,2025-10-19 03:55:00+00:00,cocowine0205-20251022155507-4276584225890510.mp4,0,1,1,1
cocowine0205,1.59604E+15,2025-10-20 12:23:29+00:00,cocowine0205-20251024060427-1596042944956994.mp4,0,1,1,1
cocowine0205,1.5702E+15,2025-10-21 03:55:00+00:00,cocowine0205-20251025053506-1570195094197586.mp4,0,1,1,1
cocowine0205,1.21956E+15,2025-10-22 03:55:00+00:00,cocowine0205-20251024212507-1219559817001453.mp4,0,1,1,1
cocowine0205,1.27206E+15,2025-10-22 09:04:39+00:00,cocowine0205-20251202164546-1272062048357249.mp4,0,1,1,1
cocowine0205,7.60995E+14,2025-10-23 03:55:00+00:00,cocowine0205-20251025233509-760994600121766.mp4,0,1,1,1
cocowine0205,2.11832E+15,2025-10-24 03:55:00+00:00,cocowine0205-20251030151507-2118316208991661.mp4,0,1,1,1
cocowine0205,9.50096E+14,2025-10-24 11:55:16+00:00,cocowine0205-20251028003538-950096387367965.mp4,0,1,1,1
cocowine0205,4.3315E+15,2025-10-25 03:55:00+00:00,cocowine0205-20251031174509-4331495413806525.mp4,0,1,1,1
cocowine0205,1.48927E+15,2025-10-26 03:55:00+00:00,cocowine0205-20251101235509-1489274746136221.mp4,0,1,1,1
cocowine0205,8.8326E+14,2025-10-27 13:20:12+00:00,cocowine0205-20251102234111-883260221378972.mp4,0,1,1,1
cocowine0205,4.28216E+15,2025-10-28 03:55:00+00:00,cocowine0205-20251031200506-4282160852026941.mp4,0,1,1,1
cocowine0205,3.44044E+15,2025-10-29 03:55:00+00:00,cocowine0205-20251031132507-3440440726131447.mp4,0,1,1,1
cocowine0205,9.06216E+14,2025-10-30 03:55:00+00:00,cocowine0205-20251102174506-906216115713657.mp4,0,1,1,1
cocowine0205,1.69834E+15,2025-10-31 03:55:00+00:00,cocowine0205-20251103224505-1698335834880691.mp4,0,1,1,1
cocowine0205,1.48285E+15,2025-11-01 03:55:00+00:00,cocowine0205-20251103193510-1482847426878725.mp4,0,1,1,1
cocowine0205,1.42146E+15,2025-11-02 03:55:00+00:00,cocowine0205-20251108023505-1421455029050351.mp4,0,1,1,1
cocowine0205,2.29883E+15,2025-11-03 12:35:18+00:00,cocowine0205-20251110114608-2298827443944572.mp4,0,1,1,1
cocowine0205,8.92604E+14,2025-11-04 03:55:00+00:00,cocowine0205-20251107215508-892604163659899.mp4,0,1,1,1
cocowine0205,1.58513E+15,2025-11-05 03:55:00+00:00,cocowine0205-20251108181505-1585131542718175.mp4,0,1,1,1
cocowine0205,9.43964E+14,2025-11-06 14:07:02+00:00,cocowine0205-20251109173709-943964314719940.mp4,0,1,1,1
cocowine0205,8.90985E+14,2025-11-07 03:55:00+00:00,cocowine0205-20251113111505-890984953780732.mp4,0,1,1,1
cocowine0205,9.89981E+14,2025-11-08 03:55:00+00:00,cocowine0205-20251111082505-989981010257868.mp4,0,1,1,1
cocowine0205,1.38005E+15,2025-11-09 03:55:00+00:00,cocowine0205-20251128004507-1380049250472155.mp4,0,1,1,1
cocowine0205,1.27876E+15,2025-11-10 12:48:13+00:00,cocowine0205-20251117075856-1278758837439658.mp4,0,1,1,1
cocowine0205,1.47695E+15,2025-11-11 03:55:00+00:00,cocowine0205-20251117194508-1476946217095431.mp4,0,1,1,1
cocowine0205,1.63705E+15,2025-11-12 03:55:00+00:00,cocowine0205-20251118230505-1637053661078698.mp4,0,1,1,1
cocowine0205,8.87659E+14,2025-11-13 03:55:00+00:00,cocowine0205-20251115211505-887659427509213.mp4,0,1,1,1
cocowine0205,9.47072E+14,2025-11-14 03:55:00+00:00,cocowine0205-20251116175506-947072204331168.mp4,0,1,1,1
cocowine0205,9.35739E+14,2025-11-15 03:55:00+00:00,cocowine0205-20251122003506-935738508794998.mp4,0,1,1,1
cocowine0205,1.19033E+15,2025-11-16 03:55:00+00:00,cocowine0205-20251118210510-1190334529841429.mp4,0,1,1,1
cocowine0205,4.34258E+15,2025-11-17 12:30:35+00:00,cocowine0205-20251211195142-4342576159346543.mp4,0,1,1,1
cocowine0205,1.93309E+15,2025-11-18 03:55:00+00:00,cocowine0205-20251120214504-1933085300637244.mp4,0,1,1,1
cocowine0205,1.66914E+15,2025-11-19 03:55:00+00:00,cocowine0205-20251125150507-1669143991182070.mp4,0,1,1,1
cocowine0205,2.09212E+15,2025-11-20 03:55:00+00:00,cocowine0205-20251122230506-2092117331581728.mp4,0,1,1,1
cocowine0205,1.30647E+15,2025-11-21 03:55:00+00:00,cocowine0205-20251211195100-1306466994872276.mp4,0,1,1,1
cocowine0205,4.23175E+15,2025-11-22 03:55:00+00:00,cocowine0205-20251124215509-4231750450432451.mp4,0,1,1,1
cocowine0205,9.32046E+14,2025-11-22 12:41:53+00:00,cocowine0205-20251125130201-932046059187661.mp4,0,1,1,1
cocowine0205,1.48757E+15,2025-11-23 23:55:00+00:00,cocowine0205-20251127230507-1487567019608534.mp4,0,1,1,1
cocowine0205,1.55428E+15,2025-11-24 14:32:12+00:00,cocowine0205-20251201221332-1554284145682203.mp4,0,1,1,1
cocowine0205,4.36781E+15,2025-11-25 03:55:00+00:00,cocowine0205-20251127225507-4367812873503673.mp4,0,1,1,1
cocowine0205,2.03305E+15,2025-11-25 08:55:00+00:00,cocowine0205-20251201193506-2033052970886690.mp4,0,1,1,1
cocowine0205,1.68692E+15,2025-11-26 03:55:00+00:00,cocowine0205-20251202082507-1686924949138697.mp4,0,1,1,1
cocowine0205,4.27925E+15,2025-11-26 07:12:10+00:00,cocowine0205-20251203183216-4279247559004746.mp4,0,1,1,1
cocowine0205,1.26226E+15,2025-11-26 10:55:00+00:00,cocowine0205-20251202222505-1262263415846111.mp4,0,1,1,1
cocowine0205,1.56356E+15,2025-11-26 14:03:19+00:00,cocowine0205-20251129121352-1563564084721779.mp4,0,1,1,1
cocowine0205,4.40913E+15,2025-11-27 03:55:00+00:00,cocowine0205-20251203235505-4409126779323344.mp4,0,1,1,1
cocowine0205,1.59581E+15,2025-11-27 05:42:09+00:00,cocowine0205-20251203021335-1595812561623711.mp4,0,1,1,1
cocowine0205,1.58037E+15,2025-11-27 10:55:00+00:00,cocowine0205-20251130074506-1580373849904532.mp4,0,1,1,1
cocowine0205,1.96555E+15,2025-11-28 03:55:00+00:00,cocowine0205-20251201000505-1965552957731054.mp4,0,1,1,1
cocowine0205,9.10568E+14,2025-11-28 07:48:26+00:00,cocowine0205-20251130233831-910567698350292.mp4,0,1,1,1
cocowine0205,2.25459E+15,2025-11-28 09:54:24+00:00,cocowine0205-20251204204429-2254585655071764.mp4,0,1,1,1
cocowine0205,1.30942E+15,2025-11-28 13:54:53+00:00,cocowine0205-20251201104520-1309416687765591.mp4,0,1,1,1
cocowine0205,3.78336E+15,2025-11-28 23:55:00+00:00,cocowine0205-20251201184506-3783361185303189.mp4,0,1,1,1
cocowine0205,1.24442E+15,2025-11-29 01:55:00+00:00,cocowine0205-20251204195505-1244419084305338.mp4,0,1,1,1
cocowine0205,1.33597E+15,2025-11-29 03:55:00+00:00,cocowine0205-20251201210507-1335971568552948.mp4,0,1,1,1
cocowine0205,1.63773E+15,2025-11-29 05:55:00+00:00,cocowine0205-20251202215507-1637733217236270.mp4,0,1,1,1
cocowine0205,8.86006E+14,2025-11-29 23:55:00+00:00,cocowine0205-20251206000505-886006237843322.mp4,0,1,1,1
cocowine0205,8.98127E+14,2025-11-30 03:55:00+00:00,cocowine0205-20251202195506-898126756139588.mp4,0,1,1,1
cocowine0205,1.28649E+15,2025-11-30 08:01:31+00:00,cocowine0205-20251203142137-1286494823368149.mp4,0,1,1,1
cocowine0205,1.95397E+15,2025-12-01 11:39:55+00:00,cocowine0205-20251204005039-1953966705472237.mp4,0,1,1,1
cocowine0205,8.86859E+14,2025-12-02 03:55:00+00:00,cocowine0205-20251204205507-886859451073449.mp4,0,1,1,1
cocowine0205,1.40945E+15,2025-12-03 03:55:00+00:00,cocowine0205-20251206021506-1409448740313995.mp4,0,1,1,1
cocowine0205,2.38954E+15,2025-12-04 03:55:00+00:00,cocowine0205-20251206184506-2389541138157767.mp4,0,1,1,1
cocowine0205,9.0265E+14,2025-12-05 03:55:00+00:00,cocowine0205-20251207234512-902650262517903.mp4,0,1,1,1
cocowine0205,2.1005E+15,2025-12-06 03:55:00+00:00,cocowine0205-20251208173506-2100499637404990.mp4,0,1,1,1
cocowine0205,1.4302E+15,2025-12-07 03:55:00+00:00,cocowine0205-20251213040505-1430197635265639.mp4,0,1,1,1
cocowine0205,2.04343E+15,2025-12-08 08:50:07+00:00,cocowine0205-20251214232059-2043431153054488.mp4,0,1,1,1
cocowine0205,8.14647E+14,2025-12-08 13:25:53+00:00,cocowine0205-20251215123558-814647038309132.mp4,0,1,1,1
cocowine0205,2.42868E+15,2025-12-09 03:55:00+00:00,cocowine0205-20251215233508-2428682280885321.mp4,0,1,1,1
cocowine0205,8.94347E+14,2025-12-10 03:55:00+00:00,cocowine0205-20251216184504-894346966929573.mp4,0,1,1,1
cocowine0205,1.24136E+15,2025-12-11 03:55:00+00:00,cocowine0205-20251228171506-1241360020806554.mp4,0,1,1,1
cocowine0205,8.84518E+14,2025-12-12 03:55:00+00:00,cocowine0205-20251214201510-884517667742185.mp4,0,1,1,1
cocowine0205,1.62205E+15,2025-12-12 09:55:00+00:00,cocowine0205-20251215014508-1622053189116827.mp4,0,1,1,1
cocowine0205,2.09391E+15,2025-12-13 03:55:00+00:00,cocowine0205-20251219213505-2093912261394232.mp4,0,1,1,1
cocowine0205,1.45327E+15,2025-12-13 09:55:00+00:00,cocowine0205-20251219181510-1453270579589628.mp4,0,1,1,1
cocowine0205,1.71638E+15,2025-12-14 03:55:00+00:00,cocowine0205-20251216215506-1716375339769912.mp4,0,1,1,1
cocowine0205,1.46111E+15,2025-12-15 09:26:10+00:00,cocowine0205-20251221212614-1461110542292966.mp4,0,1,1,1
cocowine0205,1.23097E+15,2025-12-16 03:55:00+00:00,cocowine0205-20251218224505-1230970275907976.mp4,0,1,1,1
cocowine0205,1.07493E+15,2025-12-17 03:53:12+00:00,cocowine0205-20251223084320-1074928248178019.mp4,0,1,1,1
cocowine0205,1.86247E+15,2025-12-18 03:55:00+00:00,cocowine0205-20251220230507-1862468941064485.mp4,0,1,1,1
cocowine0205,8.76201E+14,2025-12-19 09:55:00+00:00,cocowine0205-20251222151507-876200725392034.mp4,0,1,1,1
cocowine0205,9.1175E+14,2025-12-20 09:55:00+00:00,cocowine0205-20251223185509-911750481261839.mp4,0,1,1,1
cocowine0205,1.82859E+15,2025-12-21 03:55:00+00:00,cocowine0205-20251223154505-1828593377846329.mp4,0,1,1,1
cocowine0205,1.4587E+15,2025-12-22 08:00:03+00:00,cocowine0205-20251228185010-1458701705963474.mp4,0,1,1,1
cocowine0205,9.23897E+14,2025-12-23 03:55:00+00:00,cocowine0205-20251225172510-923896593333722.mp4,0,1,1,1
cocowine0205,1.24788E+15,2025-12-24 03:55:00+00:00,cocowine0205-20251227022508-1247878203431344.mp4,0,1,1,1
cocowine0205,1.6318E+15,2025-12-25 03:55:00+00:00,cocowine0205-20251227230506-1631802181285318.mp4,0,1,1,1
cocowine0205,1.42022E+15,2025-12-26 03:55:00+00:00,cocowine0205-20260101113506-1420215759589177.mp4,0,1,1,1
cocowine0205,1.48183E+15,2025-12-27 03:55:00+00:00,cocowine0205-20260102233509-1481828293611317.mp4,0,1,1,1
cocowine0205,1.8646E+15,2025-12-28 03:55:00+00:00,cocowine0205-20251231004506-1864600790905686.mp4,0,1,1,1
cocowine0205,8.80566E+14,2025-12-29 11:18:00+00:00,cocowine0205-20260104224805-880566034807412.mp4,0,1,1,1
cocowine0205,9.23956E+14,2025-12-30 03:55:00+00:00,cocowine0205-20260101203507-923956366853573.mp4,0,1,1,1
cocowine0205,1.41765E+15,2025-12-31 03:55:00+00:00,cocowine0205-20260103090505-1417652339596601.mp4,0,1,1,1
3ctim,9.3929E+14,2025-01-02 09:01:08+00:00,3ctim-20250218131707-939289909034385.mp4,0,1,1,1
3ctim,1.44607E+15,2025-01-04 08:01:25+00:00,3ctim-20250218131707-1446065200228979.mp4,0,1,1,1
3ctim,2.5998E+16,2025-01-05 08:01:30+00:00,3ctim-20250218131707-25997989476476227.mp4,0,1,1,1
3ctim,2.87335E+15,2025-01-07 09:01:40+00:00,3ctim-20250218131707-2873351462850420.mp4,0,1,1,1
3ctim,2.2714E+15,2025-01-09 09:01:24+00:00,3ctim-20250218131707-2271401573685683.mp4,0,1,1,1
3ctim,1.44907E+15,2025-01-11 08:01:07+00:00,3ctim-20250218131707-1449066426911182.mp4,0,1,1,1
3ctim,1.43289E+15,2025-01-12 08:00:57+00:00,3ctim-20250218131707-1432890131814645.mp4,0,1,1,1
3ctim,1.81727E+15,2025-01-14 09:00:45+00:00,3ctim-20250218131707-1817270235621275.mp4,0,1,1,1
3ctim,7.68562E+14,2025-01-16 09:01:14+00:00,3ctim-20250403223247-768562132594678.mp4,0,1,1,1
3ctim,2.5772E+16,2025-01-18 08:00:58+00:00,3ctim-20250218131707-25772003975825997.mp4,0,1,1,1
3ctim,1.15787E+15,2025-01-19 08:01:15+00:00,3ctim-20250218131707-1157873572946622.mp4,0,1,1,1
3ctim,1.46607E+15,2025-01-21 09:07:27+00:00,3ctim-20250218131707-1466065781599985.mp4,0,1,1,1
3ctim,1.9653E+15,2025-01-22 18:02:42+00:00,3ctim-20250218131707-1965299684085347.mp4,0,1,1,1
3ctim,1.27239E+15,2025-01-23 02:16:50+00:00,3ctim-20250218131707-1272390101503609.mp4,0,1,1,1
3ctim,1.5348E+15,2025-01-23 04:51:05+00:00,3ctim-20250218131707-1534801170921496.mp4,0,1,1,1
3ctim,1.11902E+15,2025-01-25 08:01:02+00:00,3ctim-20250218131707-1119024960324991.mp4,0,1,1,1
3ctim,1.79984E+15,2025-01-26 08:01:07+00:00,3ctim-20250218131707-1799843407343725.mp4,0,1,1,1
3ctim,1.57386E+15,2025-01-27 08:24:06+00:00,3ctim-20250218131707-1573856370549552.mp4,0,1,1,1
3ctim,1.25693E+15,2025-01-29 09:01:21+00:00,3ctim-20250218131707-1256932416382156.mp4,0,1,1,1
3ctim,1.66366E+15,2025-01-31 09:01:13+00:00,3ctim-20250218131707-1663660458121912.mp4,0,1,1,1
3ctim,1.95933E+15,2025-02-02 08:01:05+00:00,3ctim-20250620142306-1959334044661646.mp4,0,1,1,1
3ctim,9.26545E+14,2025-02-04 09:01:38+00:00,3ctim-20250527203536-926544573164422.mp4,0,1,1,1
3ctim,1.29937E+15,2025-02-05 07:47:36+00:00,3ctim-20250218131707-1299368418720585.mp4,0,1,1,1
3ctim,4.46874E+15,2025-02-06 06:31:56+00:00,3ctim-20250218131707-4468741126742893.mp4,0,1,1,1
3ctim,1.6341E+15,2025-02-08 08:00:49+00:00,3ctim-20250512150640-1634098784279769.mp4,0,1,1,1
3ctim,1.46069E+15,2025-02-09 08:01:02+00:00,3ctim-20250218131707-1460689218915426.mp4,0,1,1,1
3ctim,2.39575E+15,2025-02-11 09:00:47+00:00,3ctim-20250622023424-2395753820942549.mp4,0,1,1,1
3ctim,7.29778E+14,2025-02-12 09:01:37+00:00,3ctim-20250218131707-729778280071831.mp4,0,1,1,1
3ctim,1.60455E+15,2025-02-13 04:58:52+00:00,3ctim-20250430152922-1604547624188099.mp4,0,1,1,1
3ctim,1.98695E+15,2025-02-14 09:07:28+00:00,3ctim-20250218131707-1986947205572402.mp4,0,1,1,1
3ctim,9.43995E+14,2025-02-15 08:01:18+00:00,3ctim-20250218131707-943994917984594.mp4,0,1,1,1
3ctim,1.62329E+15,2025-02-16 08:01:40+00:00,3ctim-20250218131707-1623286252197269.mp4,0,1,1,1
3ctim,1.66137E+15,2025-02-18 09:01:34+00:00,3ctim-20250219172139-1661366341964183.mp4,0,1,1,1
3ctim,9.82603E+14,2025-02-19 09:00:58+00:00,3ctim-20250220164102-982603490757745.mp4,0,1,1,1
3ctim,1.45174E+15,2025-02-19 18:23:23+00:00,3ctim-20250428111336-1451740476685935.mp4,0,1,1,1
3ctim,8.02361E+14,2025-02-21 09:01:41+00:00,3ctim-20250221231145-802361472211334.mp4,0,1,1,1
3ctim,1.68588E+15,2025-02-22 08:01:21+00:00,3ctim-20250222231131-1685882542784683.mp4,0,1,1,1
3ctim,1.71853E+15,2025-02-23 08:01:40+00:00,3ctim-20250225171146-1718534769530902.mp4,0,1,1,1
3ctim,1.9955E+15,2025-02-25 09:02:08+00:00,3ctim-20250227183213-1995504511388569.mp4,0,1,1,1
3ctim,1.39668E+15,2025-02-27 02:01:32+00:00,3ctim-20250615163858-1396680281736131.mp4,0,1,1,1
3ctim,1.30044E+15,2025-02-27 05:33:53+00:00,3ctim-20250414051331-1300440308596852.mp4,0,1,1,1
3ctim,1.93483E+15,2025-02-27 11:01:23+00:00,3ctim-20250430170045-1934832704576773.mp4,0,1,1,1
